Year,Rnd,Tm,First,Last,Position Standard,Age,
1997,5,PIT,George,Jones,RB,23,
1997,5,PHI,Luther,Broughton,TE,22,
1997,5,IND,Carl,Powell,DE,23,
1997,5,MIA,Nicholas,Lopez,DE,,
1997,5,STL,Taje,Allen,DB,23,
1997,5,NWE,Vernon,Crawford,LB,23,
1997,5,GNB,Anthony,Hicks,LB,,
1997,5,DET,Duane,Ashman,DE,,
1997,5,WAS,Brad,Badger,G,22,
1997,5,KAN,June,Henley,RB,22,
1997,6,NYJ,Tim,Scharf,LB,,
1997,6,NOR,Nick,Savoie,TE,24,
1997,6,MIA,John,Fiala,LB,23,
1997,6,BAL,Steve,Lee,RB,,
1997,6,DET,Tony,Ramirez,T,24,
1997,6,TAM,Al,Harris,DB,22,
1997,6,MIA,Brian,Manning,WR,22,
1997,6,NYG,Mike,Cherry,QB,23,
1997,6,OAK,Calvin,Branch,DB,23,
1997,6,MIA,Mike,Crawford,LB,22,
1997,6,SEA,Itula,Mili,TE,24,
1997,6,ARI,Rod,Brown,RB,,
1997,6,CIN,Canute,Curtis,LB,23,
1997,6,MIA,Ed,Perry,TE,23,
1997,6,SDG,Daniel,Palmer,C,,
1997,6,STL,Muadianvita,Kazadi,LB,23,
1997,6,ATL,Calvin,Collins,G,23,
1997,6,TEN,Dennis,Stallings,LB,23,
1997,6,IND,Scott,Von,LB,21,
1997,6,MIN,Robert,Tate,DB,23,
1997,6,JAX,Daimon,Shelton,FB,25,
1997,6,BUF,Marcus,Spriggs,T,23,
1997,6,PIT,Daryl,Porter,DB,23,
1997,6,DAL,Lee,Vaughn,DB,,
1997,6,ARI,Tony,McCombs,LB,23,
1997,6,CAR,Matt,Finkes,DE,22,
1997,6,PHI,Antwuan,Wyatt,WR,22,
1997,6,NYJ,Chuck,Clements,QB,24,
1997,6,NWE,Tony,Gaiter,WR,23,
1997,6,OAK,Grady,Jackson,DT,24,
1997,6,BAL,Cornell,Brown,LB,22,
1997,6,KAN,Isaac,Byrd,WR,22,
1997,6,CHI,Shawn,Swayda,DE,23,
1997,6,TAM,Nigea,Carter,WR,,
1997,6,PHI,Ed,Jasper,DT,24,
1997,6,PIT,Rod,Manuel,DE,22,
1997,6,CHI,Richard,Hogans,LB,,
1997,6,CHI,Ricky,Parker,DB,22,
1997,7,NYJ,Steve,Rosga,DB,,
1997,7,MIA,Hudhaifa,Ismaeli,DB,,
1997,7,ATL,Tony,Graziani,QB,23,
1997,7,BAL,Chris,Ward,DE,23,
1997,7,DET,Terry,Battle,RB,,
1997,7,PHI,Koy,Detmer,QB,24,
1997,7,NYG,Matt,Keneley,DT,23,
1997,7,TAM,Anthony,DeGrate,DT,,
1997,7,CHI,Mike,Miano,DT,,
1997,7,SEA,Carlos,Jones,DB,,
1997,7,ARI,Mark,Smith,DT,23,
1997,7,GNB,Chris,Miller,WR,,
1997,7,KAN,Nathan,Parks,T,22,
1997,7,STL,Cedric,White,DE,,
1997,7,TEN,Armon,Williams,DB,24,
1997,7,CIN,William,Carr,DT,,
1997,7,SDG,Toran,James,LB,23,
1997,7,IND,Clarence,Thompson,DB,,
1997,7,MIN,Artie,Ulmer,LB,24,
1997,7,JAX,Jon,Hesse,LB,24,
1997,7,ATL,Chris,Bayne,DB,22,
1997,7,PIT,Mike,Adams,WR,23,
1997,7,DAL,Omar,Stoutmire,DB,23,
1997,7,PHI,Byron,Capers,DB,,
1997,7,BUF,Pat,Fitzgerald,TE,,
1997,7,PHI,DeAuntae,Brown,DB,23,
1997,7,CAR,Kris,Mangum,TE,24,
1997,7,NYJ,Jason,Ferguson,DT,22,
1997,7,NWE,Scott,Rehberg,G,23,
1997,7,GNB,Jerald,Sowell,FB,23,
1997,7,DET,Marcus,Harris,WR,,
1997,7,CHI,Marvin,Thomas,DE,23,
1997,7,BAL,Wally,Richardson,QB,23,
1997,7,MIN,Matthew,Hatchette,WR,23,
1997,7,BAL,Ralph,Staten,DB,22,
1997,7,SDG,Tony,Corbin,QB,,
1997,7,BAL,Leland,Taylor,DT,24,
1997,7,DET,Richard,Jordan,LB,22,
1997,7,GNB,Ron,McAda,QB,,
1996,1,NYJ,Keyshawn,Johnson,WR,24,
1996,1,JAX,Kevin,Hardy,LB,23,
1996,1,ARI,Simeon,Rice,DE,22,
1996,1,BAL,Jonathan,Ogden,T,22,
1996,1,NYG,Cedric,Jones,DE,22,
1996,1,STL,Lawrence,Phillips,RB,21,
1996,1,NWE,Terry,Glenn,WR,22,
1996,1,CAR,Tim,Biakabutuka,RB,22,
1996,1,OAK,Rickey,Dudley,TE,24,
1996,1,CIN,Willie,Anderson,T,21,
1996,1,NOR,Alex,Molden,DB,23,
1996,1,TAM,Regan,Upshaw,DE,21,
1996,1,CHI,Walt,Harris,DB,22,
1996,1,HOU,Eddie,George,RB,23,
1996,1,DEN,John,Mobley,LB,22,
1996,1,MIN,Duane,Clemons,DE,22,
1996,1,DET,Reggie,Brown,LB,22,
1996,1,STL,Eddie,Kennison,WR,23,
1996,1,IND,Marvin,Harrison,WR,24,
1996,1,MIA,Daryl,Gardener,DT,23,
1996,1,SEA,Pete,Kendall,G,23,
1996,1,TAM,Marcus,Jones,DE,23,
1996,1,DET,Jeff,Hartings,C,24,
1996,1,BUF,Eric,Moulds,WR,23,
1996,1,PHI,Jermane,Mayberry,G,23,
1996,1,BAL,Ray,Lewis,LB,21,
1996,1,GNB,John,Michels,T,23,
1996,1,KAN,Jerome,Woods,DB,23,
1996,1,PIT,Jamain,Stephens,T,22,
1996,1,WAS,Andre,Johnson,T,23,
1996,2,NYJ,Alex,Van,WR,22,
1996,2,ARI,Leeland,McElroy,RB,22,
1996,2,JAX,Tony,Brackens,DE,21,
1996,2,NYG,Amani,Toomer,WR,22,
1996,2,TAM,Mike,Alstott,RB,22,
1996,2,NWE,Lawyer,Milloy,DB,22,
1996,2,DAL,Kavika,Pittman,DE,21,
1996,2,HOU,Bryant,Mix,DE,24,
1996,2,CIN,Marco,Battaglia,TE,23,
1996,2,NOR,Je'Rod,Cherry,DB,23,
1996,2,SDG,Bryan,Still,WR,22,
1996,2,STL,Tony,Banks,QB,23,
1996,2,CAR,Muhsin,Muhammad,WR,23,
1996,2,DEN,Tory,James,DB,23,
1996,2,MIN,James,Manley,DT,22,
1996,2,SFO,Israel,Ifeanyi,DE,25,
1996,2,SEA,Fred,Thomas,DB,23,
1996,2,HOU,Jason,Layman,G,23,
1996,2,DAL,Randall,Godfrey,LB,23,
1996,2,SDG,Patrick,Sapp,LB,23,
1996,2,IND,Dedric,Mathis,DB,23,
1996,2,CHI,Bobby,Engram,WR,23,
1996,2,BUF,Gabe,Northern,LB,22,
1996,2,PHI,Jason,Dunn,TE,22,
1996,2,BAL,DeRon,Jenkins,DB,22,
1996,2,GNB,Derrick,Mayes,WR,22,
1996,2,OAK,Lance,Johnstone,DE,23,
1996,2,KAN,Reggie,Tongue,DB,23,
1996,2,STL,Ernie,Conwell,TE,24,
1996,2,JAX,Michael,Cheever,C,23,
1996,2,PHI,Brian,Dawkins,DB,22,
1996,3,NYJ,Ray,Mickens,DB,23,
1996,3,JAX,Aaron,Beasley,DB,23,
1996,3,ARI,Johnny,McWilliams,TE,23,
1996,3,DEN,Detron,Smith,RB,22,
1996,3,NYG,Roman,Oben,T,23,
1996,3,DAL,Clay,Shiver,C,23,
1996,3,KAN,John,Browning,DT,23,
1996,3,CIN,Ken,Blackman,G,23,
1996,3,NOR,Brady,Smith,DE,23,
1996,3,TAM,Donnie,Abraham,DB,22,
1996,3,PIT,Steve,Conley,LB,24,
1996,3,CAR,Winslow,Oliver,RB,23,
1996,3,HOU,Terry,Killens,LB,22,
1996,3,MIN,Moe,Williams,RB,22,
1996,3,DET,Ryan,Stewart,DB,23,
1996,3,SEA,Robert,Barr,T,,
1996,3,DEN,Mark,Campbell,DT,24,
1996,3,MIA,Dorian,Brew,DB,22,
1996,3,MIA,Karim,Abdul-Jabbar,RB,22,
1996,3,SDG,Brian,Roche,TE,23,
1996,3,IND,Scott,Slutzker,TE,23,
1996,3,STL,Jerald,Moore,RB,21,
1996,3,ATL,Shannon,Brown,DT,,
1996,3,PHI,Bobby,Hoying,QB,24,
1996,3,NWE,Tedy,Bruschi,LB,23,
1996,3,BUF,Matt,Stevens,DB,23,
1996,3,CAR,J.C.,Price,DT,,
1996,3,SFO,Terrell,Owens,WR,22,
1996,3,GNB,Mike,Flanagan,C,22,
1996,3,SEA,Reggie,Brown,RB,23,
1996,3,PIT,Jon,Witman,RB,24,
1996,3,GNB,Tyrone,Williams,DB,23,
1996,3,DAL,Stepfret,Williams,WR,23,
1996,3,DAL,Mike,Ulufale,DT,24,
1996,4,TAM,Jason,Odom,T,22,
1996,4,MIN,Hunter,Goodwin,TE,23,
1996,4,KAN,Donnie,Edwards,LB,23,
1996,4,SEA,Phillip,Daniels,DE,23,
1996,4,DEN,Jeff,Lewis,QB,23,
1996,4,NWE,Heath,Irwin,G,23,
1996,4,WAS,Stephen,Davis,RB,22,
1996,4,NOR,Ricky,Whittle,RB,24,
1996,4,TAM,Eric,Austin,DB,23,
1996,4,STL,Percell,Gaskins,LB,24,
1996,4,CAR,Norbert,Davidds-Garrido,T,23,
1996,4,HOU,Kendrick,Burton,DE,23,
1996,4,CIN,Jevon,Langford,DE,22,
1996,4,HOU,Jon,Runyan,T,22,
1996,4,JAX,Reggie,Barlow,WR,23,
1996,4,CAR,Emmanuel,McDaniel,DB,24,
1996,4,ARI,Aaron,Graham,C,23,
1996,4,MIA,Kirk,Pointer,DB,,
1996,4,SDG,Charlie,Jones,WR,23,
1996,4,IND,Brian,Milne,RB,23,
1996,4,CHI,Paul,Grasmanis,DT,22,
1996,4,ATL,Richard,Huntley,RB,24,
1996,4,MIA,Stanley,Pritchett,FB,22,
1996,4,NWE,Chris,Sullivan,DE,23,
1996,4,BUF,Sean,Moran,LB,23,
1996,4,PHI,Ray,Farmer,LB,22,
1996,4,DEN,Darrius,Johnson,DB,23,
1996,4,GNB,Chris,Darkins,DB,22,
1996,4,NWE,Kantroy,Barber,RB,22,
1996,4,MIA,LaCurtis,Jones,LB,24,
1996,4,PIT,Earl,Holmes,LB,23,
1996,4,ATL,Juran,Bolden,DB,22,
1996,4,SFO,Daryl,Price,DE,23,
1996,4,DET,Brad,Ford,DB,22,
1996,4,NYG,Danny,Kanell,QB,22,
1996,4,SEA,Eric,Unverzagt,LB,23,
1996,4,PIT,Jahine,Arnold,WR,23,
1996,5,NYJ,Marcus,Coleman,DB,22,
1996,5,MIA,Jerris,McPhail,RB,24,
1996,5,KAN,Joe,Horn,WR,24,
1996,5,NOR,Mercury,Hayes,WR,23,
1996,5,ARI,James,Dexter,T,23,
1996,5,WAS,Leomont,Evans,DB,22,
1996,5,NWE,John,Elmore,G,,
1996,5,TAM,Jason,Maniecki,DT,24,
1996,5,STL,Fred,Miller,T,23,
1996,5,CAR,Marquette,Smith,RB,,
1996,5,HOU,Rayna,Stewart,DB,23,
1996,5,CIN,Greg,Myers,DB,24,
1996,5,NOR,Tom,Ackerman,G,24,
1996,5,JAX,Jimmy,Herndon,T,23,
1996,5,PHI,Whit,Marshall,LB,23,
1996,5,MIN,Sean,Boyd,DB,23,
1996,5,NWE,Christian,Peter,DT,23,
1996,5,MIA,Shane,Burton,DE,22,
1996,5,IND,Steve,Martin,DT,22,
1996,5,CHI,Chris,Villarrial,G,23,
1996,5,BAL,Jermaine,Lewis,WR,21,
1996,5,MIA,Zach,Thomas,LB,23,
1996,5,SDG,Junior,Soli,DT,,
1996,5,BUF,Raymond,Jackson,DB,23,
1996,5,DAL,Kenneth,McDaniel,T,,
1996,5,DET,Kerwin,Waldroup,DE,22,
1996,5,DEN,Patrick,Jeffers,WR,23,
1996,5,SFO,Iheanyi,Uwaezuoke,WR,23,
1996,5,ARI,Harry,Stamps,T,,
1996,5,ARI,Dell,McGee,DB,23,
1996,5,PIT,Israel,Raybon,DE,23,
1996,5,ATL,Gary,Bandy,DE,,
1996,5,NOR,Terry,Guess,WR,22,
1996,5,OAK,La'Roi,Glover,DT,22,
1996,5,DAL,Alan,Campos,LB,23,
1996,6,NYJ,Hugh,Hunter,DE,,
1996,6,ARI,Mike,Foley,DT,,
1996,6,JAX,John,Fisher,DB,,
1996,6,NYG,Doug,Colman,LB,23,
1996,6,BAL,Dexter,Daniels,LB,22,
1996,6,NWE,Chris,Griffin,TE,,
1996,6,WAS,Kelvin,Kinney,DE,23,
1996,6,STL,Derrick,Harris,RB,24,
1996,6,KAN,Dietrich,Jells,WR,24,
1996,6,HOU,Anthony,Dorsett,DB,23,
1996,6,CIN,Tom,Tumulty,LB,23,
1996,6,NOR,Keno,Hills,G,23,
1996,6,TAM,Nilo,Silvan,WR,22,
1996,6,DEN,Tony,Veland,DB,23,
1996,6,NYG,Scott,Galyon,LB,22,
1996,6,OAK,Tim,Hall,RB,22,
1996,6,SEA,Reggie,Green,G,,
1996,6,JAX,Chris,Doering,WR,23,
1996,6,BAL,James,Roe,WR,23,
1996,6,CHI,Jon,Clark,T,23,
1996,6,ATL,Craig,Sauer,LB,23,
1996,6,MIA,Shawn,Wooden,DB,22,
1996,6,SDG,Jim,Mills,G,23,
1996,6,IND,Keith,Conlin,T,,
1996,6,SDG,Bryan,Stoltenberg,C,24,
1996,6,CAR,Scott,Greene,RB,24,
1996,6,PHI,Steve,White,DE,22,
1996,6,NWE,Marrio,Grier,RB,24,
1996,6,BUF,Leon,Neal,RB,24,
1996,6,PHI,Tony,Johnson,TE,24,
1996,6,SFO,Stephen,Pitts,RB,,
1996,6,PHI,Phillip,Riley,WR,24,
1996,6,PIT,Orpheus,Roye,DT,23,
1996,6,STL,Hayward,Clay,TE,23,
1996,6,BUF,Dusty,Zeigler,C,23,
1996,6,PIT,Spence,Fischer,QB,,
1996,6,NOR,Toderick,Malone,WR,,
1996,6,IND,Mike,Cawley,QB,,
1996,6,NWE,Devin,Wyman,DT,23,
1996,6,DAL,Wendell,Davis,DB,23,
1996,6,GNB,Marco,Rivera,G,24,
1996,6,SEA,T.J.,Cunningham,DB,23,
1996,7,NYJ,Chris,Hayes,DB,24,
1996,7,KAN,Ben,Lynch,C,23,
1996,7,ARI,Jarius,Hayes,TE,23,
1996,7,DEN,Leslie,Ratliffe,T,,
1996,7,NYG,Conrad,Hamilton,DB,21,
1996,7,WAS,Jeremy,Asher,LB,,
1996,7,NWE,Lovett,Purnell,TE,24,
1996,7,CAR,Donnell,Baker,WR,,
1996,7,HOU,Mike,Archie,RB,23,
1996,7,CIN,Rod,Jones,T,22,
1996,7,OAK,Sedric,Clark,LB,23,
1996,7,TAM,Reggie,Rusk,DB,23,
1996,7,STL,Chuck,Osborne,DT,22,
1996,7,MIN,Jon,Merrill,G,,
1996,7,OAK,Darius,Smith,C,,
1996,7,SEA,Johnie,Church,DE,,
1996,7,DEN,Chris,Banks,G,23,
1996,7,JAX,Clarence,Jones,WR,,
1996,7,JAX,Gregory,Spann,WR,,
1996,7,ATL,Ethan,Brooks,T,24,
1996,7,MIA,Jeff,Buckey,G,22,
1996,7,SDG,Freddie,Bradley,RB,26,
1996,7,IND,Adrian,Robinson,DB,,
1996,7,CHI,Marcus,Keyes,DT,22,
1996,7,CAR,Kerry,Hicks,DE,23,
1996,7,DEN,L.T.,Levine,RB,,
1996,7,DEN,Brian,Gragert,P,,
1996,7,BUF,Dan,Brandenburg,LB,23,
1996,7,BAL,Jon,Stark,QB,,
1996,7,SFO,Sean,Manuel,TE,22,
1996,7,GNB,Kyle,Wachholtz,QB,,
1996,7,KAN,Jeff,Smith,C,23,
1996,7,PIT,Carlos,Emmons,LB,23,
1996,7,DAL,Ryan,Wood,RB,,
1996,7,BUF,Jay,Riemersma,TE,23,
1996,7,KAN,Darrell,Williams,DB,,
1996,7,NOR,Henry,Lusk,TE,24,
1996,7,NWE,J.R.,Conrad,G,22,
1996,7,OAK,Joey,Wylie,G,,
1996,7,BUF,Eric,Smedley,DB,23,
1996,7,WAS,DeAndre,Maxwell,WR,,
1996,7,MIA,Brice,Hunter,WR,22,
1996,7,GNB,Keith,McKenzie,DE,22,
1996,7,CHI,Michael,Hicks,RB,23,
1996,7,SFO,Sam,Manuel,LB,,
1995,1,CIN,Ki-Jana,Carter,RB,22,
1995,1,JAX,Tony,Boselli,T,23,
1995,1,HOU,Steve,McNair,QB,22,
1995,1,WAS,Michael,Westbrook,WR,23,
1995,1,CAR,Kerry,Collins,QB,22,
1995,1,STL,Kevin,Carter,DE,22,
1995,1,PHI,Mike,Mamula,DE,22,
1995,1,SEA,Joey,Galloway,WR,23,
1995,1,NYJ,Kyle,Brady,TE,23,
1995,1,SFO,J.J.,Stokes,WR,22,
1995,1,MIN,Derrick,Alexander,DE,21,
1995,1,TAM,Warren,Sapp,DT,22,
1995,1,NOR,Mark,Fields,LB,22,
1995,1,BUF,Ruben,Brown,G,23,
1995,1,IND,Ellis,Johnson,DT,21,
1995,1,NYJ,Hugh,Douglas,DE,24,
1995,1,NYG,Tyrone,Wheatley,RB,23,
1995,1,OAK,Napoleon,Kaufman,RB,22,
1995,1,JAX,James,Stewart,RB,23,
1995,1,DET,Luther,Elliss,DT,22,
1995,1,CHI,Rashaan,Salaam,RB,20,
1995,1,CAR,Tyrone,Poole,DB,23,
1995,1,NWE,Ty,Law,DB,21,
1995,1,MIN,Korey,Stringer,T,21,
1995,1,MIA,Billy,Milner,T,23,
1995,1,ATL,Devin,Bush,DB,22,
1995,1,PIT,Mark,Bruener,TE,23,
1995,1,TAM,Derrick,Brooks,LB,22,
1995,1,CAR,Blake,Brockermeyer,T,22,
1995,1,CLE,Craig,Powell,LB,23,
1995,1,KAN,Trezelle,Jenkins,T,22,
1995,1,GNB,Craig,Newsome,DB,24,
1995,2,NYJ,Matt,O'Dwyer,G,23,
1995,2,SDG,Terrance,Shaw,DB,21,
1995,2,HOU,Anthony,Cook,DE,23,
1995,2,CAR,Shawn,King,DE,23,
1995,2,WAS,Cory,Raymer,C,22,
1995,2,STL,Zach,Wiegert,G,23,
1995,2,SEA,Christian,Fauria,TE,24,
1995,2,JAX,Brian,DeMarco,G,23,
